name,date,Green,Red,NIR,SWIR,NDVI,EVI2,SAVI,OSAVI,GNDVI,CIgreen,MSI,NDWI_SWIR,NDWI_Green,RVI,,LMI,NDVI,EVI2,SAVI,OSAVI,GNDVI,CIgreen,MSI,NDWI_SWIR,NDWI_Green,RVI,
1.000000 ,41742.000000 ,0.266866 ,0.321542 ,0.302758 ,0.216215 ,(0.030088),(0.022637),(0.025061),(0.023950),0.063010 ,0.134493 ,0.714150 ,0.166759 ,(0.063010),0.941582 ,,(0.135533),,,,,,,,,,,
1.000000 ,41743.000000 ,0.310675 ,0.355365 ,0.336175 ,0.218074 ,(0.027750),(0.021916),(0.024158),(0.022536),0.039421 ,0.082078 ,0.648693 ,0.213082 ,(0.039421),0.945999 ,,(0.143562),,,,,,,,,,,
1.000000 ,41744.000000 ,0.346459 ,0.388319 ,0.366143 ,0.225813 ,(0.029392),(0.024123),(0.026515),(0.024249),0.027624 ,0.056818 ,0.616734 ,0.237062 ,(0.027624),0.942895 ,,(0.149902),,,,,,,,,,,
1.000000 ,41745.000000 ,0.354272 ,0.394246 ,0.372770 ,0.226760 ,(0.027999),(0.023152),(0.025425),(0.023166),0.025444 ,0.052216 ,0.608310 ,0.243542 ,(0.025444),0.945527 ,,(0.150900),,,,,,,,,,,
1.000000 ,41746.000000 ,0.392138 ,0.427636 ,0.409621 ,0.242863 ,(0.021517),(0.018489),(0.020208),(0.018065),0.021806 ,0.044584 ,0.592897 ,0.255574 ,(0.021806),0.957872 ,,(0.150299),,,,,,,,,,,
1.000000 ,41747.000000 ,0.367816 ,0.405389 ,0.397101 ,0.245163 ,(0.010329),(0.008743),(0.009545),(0.008612),0.038285 ,0.079618 ,0.617383 ,0.236566 ,(0.038285),0.979554 ,,(0.142344),,,,,,,,,,,
1.000000 ,41748.000000 ,0.347302 ,0.383762 ,0.383263 ,0.245223 ,(0.000651),(0.000542),(0.000591),(0.000539),0.049223 ,0.103544 ,0.639829 ,0.219639 ,(0.049223),0.998699 ,,(0.133432),,,,,,,,,,,
1.000000 ,41749.000000 ,0.327440 ,0.361250 ,0.366421 ,0.243065 ,0.007106 ,0.005788 ,0.006318 ,0.005825 ,0.056180 ,0.119049 ,0.663350 ,0.202393 ,(0.056180),1.014314 ,,(0.123526),,,,,,,,,,,
1.000000 ,41750.000000 ,0.313417 ,0.348017 ,0.357222 ,0.246266 ,0.013053 ,0.010496 ,0.011456 ,0.010639 ,0.065318 ,0.139766 ,0.689392 ,0.183858 ,(0.065318),1.026450 ,,(0.115423),,,,,,,,,,,
1.000000 ,41751.000000 ,0.300316 ,0.334396 ,0.347762 ,0.244197 ,0.019594 ,0.015540 ,0.016960 ,0.015871 ,0.073211 ,0.157987 ,0.702195 ,0.174954 ,(0.073211),1.039971 ,,(0.110897),,,,,,,,,,,
1.000000 ,41752.000000 ,0.328404 ,0.359596 ,0.374718 ,0.243548 ,0.020593 ,0.016894 ,0.018377 ,0.016909 ,0.065870 ,0.141029 ,0.649950 ,0.212158 ,(0.065870),1.042053 ,,(0.124238),,,,,,,,,,,
1.000000 ,41753.000000 ,0.312090 ,0.344845 ,0.358180 ,0.243245 ,0.018968 ,0.015252 ,0.016627 ,0.015452 ,0.068763 ,0.147681 ,0.679112 ,0.191106 ,(0.068763),1.038670 ,,(0.116733),,,,,,,,,,,
1.000000 ,41754.000000 ,0.300704 ,0.335398 ,0.349534 ,0.246419 ,0.020638 ,0.016402 ,0.017894 ,0.016730 ,0.075096 ,0.162386 ,0.704995 ,0.173024 ,(0.075096),1.042146 ,,(0.110267),,,,,,,,,,,
1.000000 ,41755.000000 ,0.288398 ,0.323123 ,0.336833 ,0.246036 ,0.020773 ,0.016225 ,0.017728 ,0.016720 ,0.077466 ,0.167942 ,0.730440 ,0.155776 ,(0.077466),1.042428 ,,(0.103111),,,,,,,,,,,
1.000000 ,41756.000000 ,0.279539 ,0.312773 ,0.331321 ,0.249004 ,0.028798 ,0.022273 ,0.024319 ,0.023068 ,0.084770 ,0.185242 ,0.751548 ,0.141847 ,(0.084770),1.059304 ,,(0.094815),,,,,,,,,,,
1.000000 ,41757.000000 ,0.271714 ,0.307211 ,0.325860 ,0.250552 ,0.029458 ,0.022598 ,0.024688 ,0.023515 ,0.090610 ,0.199276 ,0.768896 ,0.130649 ,(0.090610),1.060705 ,,(0.092107),,,,,,,,,,,
1.000000 ,41758.000000 ,0.299861 ,0.338684 ,0.356107 ,0.244032 ,0.025077 ,0.020083 ,0.021874 ,0.020383 ,0.085745 ,0.187573 ,0.685278 ,0.186748 ,(0.085745),1.051444 ,,(0.119632),,,,,,,,,,,
1.000000 ,41759.000000 ,0.290468 ,0.330223 ,0.347922 ,0.243900 ,0.026099 ,0.020672 ,0.022534 ,0.021117 ,0.089999 ,0.197800 ,0.701020 ,0.175765 ,(0.089999),1.053598 ,,(0.115920),,,,,,,,,,,
1.000000 ,41760.000000 ,0.274770 ,0.315733 ,0.334404 ,0.241914 ,0.028718 ,0.022310 ,0.024350 ,0.023046 ,0.097893 ,0.217032 ,0.723418 ,0.160484 ,(0.097893),1.059134 ,,(0.111003),,,,,,,,,,,
1.000000 ,41761.000000 ,0.264539 ,0.305530 ,0.327019 ,0.244932 ,0.033971 ,0.026075 ,0.028461 ,0.027113 ,0.105619 ,0.236184 ,0.748983 ,0.143522 ,(0.105619),1.070332 ,,(0.103372),,,,,,,,,,,
1.000000 ,41762.000000 ,0.262152 ,0.302341 ,0.324696 ,0.239999 ,0.035650 ,0.027257 ,0.029752 ,0.028403 ,0.106576 ,0.238578 ,0.739150 ,0.149987 ,(0.106576),1.073937 ,,(0.105866),,,,,,,,,,,
1.000000 ,41763.000000 ,0.253197 ,0.291363 ,0.318344 ,0.241870 ,0.044252 ,0.033431 ,0.036470 ,0.035053 ,0.113984 ,0.257296 ,0.759776 ,0.136508 ,(0.113984),1.092601 ,,(0.097449),,,,,,,,,,,
1.000000 ,41764.000000 ,0.243184 ,0.281002 ,0.308771 ,0.242349 ,0.047085 ,0.035006 ,0.038223 ,0.037037 ,0.118826 ,0.269700 ,0.784883 ,0.120521 ,(0.118826),1.098822 ,,(0.090389),,,,,,,,,,,
1.000000 ,41765.000000 ,0.233809 ,0.266774 ,0.298504 ,0.240562 ,0.056132 ,0.040916 ,0.044679 ,0.043749 ,0.121535 ,0.276700 ,0.805892 ,0.107486 ,(0.121535),1.118941 ,,(0.079333),,,,,,,,,,,
1.000000 ,41766.000000 ,0.237096 ,0.269176 ,0.301283 ,0.241593 ,0.056283 ,0.041220 ,0.044991 ,0.043955 ,0.119222 ,0.270721 ,0.801882 ,0.109950 ,(0.119222),1.119279 ,,(0.079168),,,,,,,,,,,
1.000000 ,41767.000000 ,0.258945 ,0.305820 ,0.330960 ,0.240067 ,0.039480 ,0.030437 ,0.033173 ,0.031552 ,0.122079 ,0.278108 ,0.725366 ,0.159174 ,(0.122079),1.082206 ,,(0.116084),,,,,,,,,,,
1.000000 ,41768.000000 ,0.249618 ,0.287219 ,0.318403 ,0.237047 ,0.051492 ,0.038831 ,0.042308 ,0.040731 ,0.121097 ,0.275564 ,0.744485 ,0.146470 ,(0.121097),1.108574 ,,(0.101151),,,,,,,,,,,
1.000000 ,41769.000000 ,0.241307 ,0.275955 ,0.312446 ,0.237220 ,0.062017 ,0.046197 ,0.050291 ,0.048758 ,0.128466 ,0.294805 ,0.759235 ,0.136858 ,(0.128466),1.132235 ,,(0.093262),,,,,,,,,,,
1.000000 ,41770.000000 ,0.234198 ,0.269532 ,0.308265 ,0.238954 ,0.067036 ,0.049527 ,0.053906 ,0.052499 ,0.136539 ,0.316261 ,0.775157 ,0.126661 ,(0.136539),1.143706 ,,(0.089254),,,,,,,,,,,
1.000000 ,41771.000000 ,0.242761 ,0.277136 ,0.314158 ,0.235980 ,0.062612 ,0.046762 ,0.050887 ,0.049278 ,0.128199 ,0.294103 ,0.751150 ,0.142107 ,(0.128199),1.133588 ,,(0.095249),,,,,,,,,,,
1.000000 ,41772.000000 ,0.236349 ,0.270084 ,0.309799 ,0.241955 ,0.068487 ,0.050708 ,0.055165 ,0.053676 ,0.134486 ,0.310767 ,0.781007 ,0.122960 ,(0.134486),1.147044 ,,(0.085354),,,,,,,,,,,
1.000000 ,41773.000000 ,0.226744 ,0.260826 ,0.296702 ,0.236891 ,0.064347 ,0.046647 ,0.050886 ,0.049999 ,0.133648 ,0.308531 ,0.798415 ,0.112090 ,(0.133648),1.137545 ,,(0.082483),,,,,,,,,,,
1.000000 ,41774.000000 ,0.223348 ,0.256746 ,0.295961 ,0.236067 ,0.070951 ,0.051271 ,0.055877 ,0.055023 ,0.139825 ,0.325108 ,0.797627 ,0.112578 ,(0.139825),1.152739 ,,(0.081529),,,,,,,,,,,
1.000000 ,41775.000000 ,0.265606 ,0.291235 ,0.343189 ,0.260126 ,0.081891 ,0.063601 ,0.068696 ,0.065398 ,0.127437 ,0.292098 ,0.757969 ,0.137676 ,(0.127437),1.178390 ,,(0.079447),,,,,,,,,,,
1.000000 ,41776.000000 ,0.259189 ,0.287520 ,0.339108 ,0.261559 ,0.082327 ,0.063559 ,0.068686 ,0.065582 ,0.133578 ,0.308345 ,0.771314 ,0.129105 ,(0.133578),1.179427 ,,(0.078327),,,,,,,,,,,
1.000000 ,41777.000000 ,0.250817 ,0.279601 ,0.333021 ,0.262331 ,0.087199 ,0.066639 ,0.072019 ,0.069141 ,0.140801 ,0.327748 ,0.787730 ,0.118737 ,(0.140801),1.191057 ,,(0.073877),,,,,,,,,,,
1.000000 ,41778.000000 ,0.242892 ,0.270664 ,0.324304 ,0.260410 ,0.090155 ,0.067936 ,0.073481 ,0.071049 ,0.143535 ,0.335179 ,0.802981 ,0.109274 ,(0.143535),1.198178 ,,(0.068748),,,,,,,,,,,
1.000000 ,41779.000000 ,0.238877 ,0.264974 ,0.320740 ,0.257334 ,0.095210 ,0.071250 ,0.077045 ,0.074782 ,0.146284 ,0.342701 ,0.802314 ,0.109685 ,(0.146285),1.210457 ,,(0.066964),,,,,,,,,,,
1.000000 ,41780.000000 ,0.257124 ,0.286975 ,0.345027 ,0.267343 ,0.091855 ,0.071361 ,0.076925 ,0.073299 ,0.145981 ,0.341869 ,0.774845 ,0.126859 ,(0.145981),1.202292 ,,(0.077417),,,,,,,,,,,
1.000000 ,41781.000000 ,0.271755 ,0.305570 ,0.360977 ,0.278892 ,0.083126 ,0.066139 ,0.071245 ,0.067035 ,0.141011 ,0.328319 ,0.772604 ,0.128284 ,(0.141011),1.181324 ,,(0.081410),,,,,,,,,,,
1.000000 ,41782.000000 ,0.295331 ,0.339787 ,0.393097 ,0.277784 ,0.072741 ,0.060345 ,0.064861 ,0.059706 ,0.142013 ,0.331038 ,0.706656 ,0.171883 ,(0.142013),1.156894 ,,(0.110189),,,,,,,,,,,
1.000000 ,41783.000000 ,0.278187 ,0.318245 ,0.366243 ,0.270571 ,0.070122 ,0.056335 ,0.060783 ,0.056837 ,0.136641 ,0.316534 ,0.738776 ,0.150235 ,(0.136641),1.150820 ,,(0.098599),,,,,,,,,,,
1.000000 ,41784.000000 ,0.268557 ,0.305778 ,0.356094 ,0.269452 ,0.076021 ,0.060188 ,0.064959 ,0.061221 ,0.140137 ,0.325952 ,0.756688 ,0.138506 ,(0.140137),1.164551 ,,(0.090765),,,,,,,,,,,
1.000000 ,41785.000000 ,0.258065 ,0.291087 ,0.345461 ,0.267988 ,0.085421 ,0.066502 ,0.071762 ,0.068262 ,0.144809 ,0.338658 ,0.775741 ,0.126290 ,(0.144809),1.186797 ,,(0.080927),,,,,,,,,,,
1.000000 ,41786.000000 ,0.248693 ,0.282576 ,0.338200 ,0.267336 ,0.089603 ,0.068964 ,0.074444 ,0.071241 ,0.152509 ,0.359908 ,0.790467 ,0.117027 ,(0.152509),1.196844 ,,(0.077744),,,,,,,,,,,
1.000000 ,41787.000000 ,0.241533 ,0.272465 ,0.329211 ,0.266805 ,0.094313 ,0.071536 ,0.077263 ,0.074501 ,0.153620 ,0.363004 ,0.810437 ,0.104705 ,(0.153620),1.208268 ,,(0.069146),,,,,,,,,,,
1.000000 ,41788.000000 ,0.235659 ,0.264412 ,0.325543 ,0.269232 ,0.103620 ,0.077968 ,0.084129 ,0.081513 ,0.160165 ,0.381419 ,0.827025 ,0.094676 ,(0.160165),1.231196 ,,(0.061446),,,,,,,,,,,
1.000000 ,41789.000000 ,0.234702 ,0.261158 ,0.323159 ,0.266813 ,0.106109 ,0.079491 ,0.085770 ,0.083300 ,0.158564 ,0.376888 ,0.825640 ,0.095506 ,(0.158564),1.237409 ,,(0.059270),,,,,,,,,,,
1.000000 ,41790.000000 ,0.259917 ,0.296334 ,0.351174 ,0.266866 ,0.084693 ,0.066476 ,0.071685 ,0.067912 ,0.149335 ,0.351102 ,0.759926 ,0.136412 ,(0.149335),1.185060 ,,(0.088779),,,,,,,,,,,
1.000000 ,41791.000000 ,0.254637 ,0.288123 ,0.345287 ,0.265548 ,0.090248 ,0.070164 ,0.075653 ,0.072048 ,0.151102 ,0.355995 ,0.769066 ,0.130540 ,(0.151102),1.198401 ,,(0.083078),,,,,,,,,,,
1.000000 ,41792.000000 ,0.271457 ,0.300777 ,0.359857 ,0.259761 ,0.089429 ,0.070951 ,0.076355 ,0.071993 ,0.140026 ,0.325650 ,0.721847 ,0.161543 ,(0.140026),1.196424 ,,(0.092643),,,,,,,,,,,
1.000000 ,41793.000000 ,0.305670 ,0.334296 ,0.388601 ,0.254499 ,0.075122 ,0.061967 ,0.066611 ,0.061508 ,0.119452 ,0.271312 ,0.654909 ,0.208525 ,(0.119452),1.162447 ,,(0.114061),,,,,,,,,,,
1.000000 ,41794.000000 ,0.288526 ,0.320734 ,0.377125 ,0.252420 ,0.080806 ,0.065666 ,0.070615 ,0.065735 ,0.133102 ,0.307076 ,0.669329 ,0.198087 ,(0.133102),1.175819 ,,(0.112501),,,,,,,,,,,
1.000000 ,41795.000000 ,0.276544 ,0.309680 ,0.367398 ,0.256003 ,0.085246 ,0.068366 ,0.073553 ,0.068952 ,0.141091 ,0.328535 ,0.696801 ,0.178689 ,(0.141091),1.186380 ,,(0.104393),,,,,,,,,,,
1.000000 ,41796.000000 ,0.266000 ,0.300510 ,0.361610 ,0.254741 ,0.092280 ,0.073338 ,0.078865 ,0.074320 ,0.152340 ,0.359436 ,0.704464 ,0.173389 ,(0.152340),1.203322 ,,(0.103093),,,,,,,,,,,
1.000000 ,41797.000000 ,0.252591 ,0.289400 ,0.357942 ,0.253280 ,0.105883 ,0.083487 ,0.089610 ,0.084899 ,0.172557 ,0.417085 ,0.707601 ,0.171234 ,(0.172557),1.236844 ,,(0.103662),,,,,,,,,,,
1.000000 ,41798.000000 ,0.240253 ,0.278418 ,0.353789 ,0.251430 ,0.119220 ,0.093190 ,0.099856 ,0.095142 ,0.191125 ,0.472570 ,0.710676 ,0.169128 ,(0.191125),1.270715 ,,(0.103544),,,,,,,,,,,
1.000000 ,41799.000000 ,0.251499 ,0.285843 ,0.360202 ,0.253266 ,0.115100 ,0.090850 ,0.097325 ,0.092252 ,0.177705 ,0.432218 ,0.703122 ,0.174314 ,(0.177705),1.260141 ,,(0.101611),,,,,,,,,,,
1.000000 ,41800.000000 ,0.281468 ,0.310158 ,0.377462 ,0.266720 ,0.097880 ,0.079299 ,0.085007 ,0.079404 ,0.145681 ,0.341047 ,0.706614 ,0.171911 ,(0.145681),1.216999 ,,(0.094921),,,,,,,,,,,
1.000000 ,41801.000000 ,0.267785 ,0.292025 ,0.369231 ,0.260013 ,0.116757 ,0.093241 ,0.099728 ,0.094010 ,0.159253 ,0.378836 ,0.704202 ,0.173570 ,(0.159253),1.264384 ,,(0.090110),,,,,,,,,,,
1.000000 ,41802.000000 ,0.256202 ,0.278001 ,0.367311 ,0.256804 ,0.138398 ,0.109743 ,0.116968 ,0.110901 ,0.178199 ,0.433678 ,0.699147 ,0.177061 ,(0.178199),1.321257 ,,(0.087202),,,,,,,,,,,
1.000000 ,41803.000000 ,0.245814 ,0.265298 ,0.360894 ,0.250630 ,0.152662 ,0.119638 ,0.127326 ,0.121594 ,0.189679 ,0.468158 ,0.694469 ,0.180311 ,(0.189679),1.360334 ,,(0.085197),,,,,,,,,,,
1.000000 ,41804.000000 ,0.236039 ,0.258188 ,0.354848 ,0.252621 ,0.157674 ,0.122386 ,0.130265 ,0.125040 ,0.201068 ,0.503341 ,0.711913 ,0.168284 ,(0.201068),1.374379 ,,(0.082106),,,,,,,,,,,
1.000000 ,41805.000000 ,0.225037 ,0.247550 ,0.350433 ,0.249409 ,0.172050 ,0.132271 ,0.140553 ,0.135733 ,0.217902 ,0.557225 ,0.711718 ,0.168417 ,(0.217902),1.415605 ,,(0.081418),,,,,,,,,,,
1.000000 ,41806.000000 ,0.235437 ,0.255102 ,0.358447 ,0.251666 ,0.168439 ,0.131103 ,0.139211 ,0.133599 ,0.207128 ,0.522476 ,0.702100 ,0.175019 ,(0.207128),1.405115 ,,(0.081255),,,,,,,,,,,
1.000000 ,41807.000000 ,0.248428 ,0.266665 ,0.369764 ,0.253858 ,0.161995 ,0.128247 ,0.136082 ,0.129451 ,0.196275 ,0.488414 ,0.686542 ,0.185859 ,(0.196275),1.386621 ,,(0.085046),,,,,,,,,,,
1.000000 ,41808.000000 ,0.232971 ,0.251461 ,0.362922 ,0.249594 ,0.181418 ,0.141704 ,0.150030 ,0.143934 ,0.218077 ,0.557796 ,0.687735 ,0.185020 ,(0.218077),1.443250 ,,(0.083113),,,,,,,,,,,
1.000000 ,41809.000000 ,0.220543 ,0.237079 ,0.366179 ,0.248445 ,0.214003 ,0.166780 ,0.175525 ,0.169142 ,0.248219 ,0.660351 ,0.678479 ,0.191555 ,(0.248219),1.544540 ,,(0.080227),,,,,,,,,,,
1.000000 ,41810.000000 ,0.211351 ,0.227794 ,0.362381 ,0.244843 ,0.228047 ,0.176246 ,0.185183 ,0.179408 ,0.263241 ,0.714591 ,0.675650 ,0.193567 ,(0.263241),1.590831 ,,(0.079694),,,,,,,,,,,
1.000000 ,41811.000000 ,0.207346 ,0.220164 ,0.360288 ,0.240659 ,0.241404 ,0.185478 ,0.194535 ,0.189241 ,0.269436 ,0.737613 ,0.667964 ,0.199066 ,(0.269436),1.636451 ,,(0.076538),,,,,,,,,,,
1.000000 ,41812.000000 ,0.195970 ,0.206336 ,0.359144 ,0.237588 ,0.270227 ,0.206013 ,0.215126 ,0.210630 ,0.293946 ,0.832646 ,0.661538 ,0.203704 ,(0.293946),1.740578 ,,(0.072266),,,,,,,,,,,
1.000000 ,41813.000000 ,0.184799 ,0.189431 ,0.359110 ,0.232933 ,0.309328 ,0.233879 ,0.242736 ,0.239476 ,0.320478 ,0.943244 ,0.648641 ,0.213120 ,(0.320478),1.895729 ,,(0.064341),,,,,,,,,,,
1.000000 ,41814.000000 ,0.191526 ,0.198431 ,0.363152 ,0.232944 ,0.293316 ,0.223881 ,0.232749 ,0.228278 ,0.309416 ,0.896101 ,0.641451 ,0.218434 ,(0.309416),1.830119 ,,(0.071918),,,,,,,,,,,
1.000000 ,41815.000000 ,0.208496 ,0.215872 ,0.374455 ,0.236964 ,0.268635 ,0.209482 ,0.218167 ,0.211351 ,0.284687 ,0.795978 ,0.632824 ,0.224871 ,(0.284687),1.734611 ,,(0.078586),,,,,,,,,,,
1.000000 ,41817.000000 ,0.194835 ,0.203418 ,0.371887 ,0.233883 ,0.292834 ,0.226425 ,0.235006 ,0.229114 ,0.312415 ,0.908732 ,0.628910 ,0.227815 ,(0.312415),1.828189 ,,(0.078415),,,,,,,,,,,
1.000000 ,41818.000000 ,0.183405 ,0.192555 ,0.375917 ,0.232432 ,0.322552 ,0.249398 ,0.257417 ,0.251708 ,0.344188 ,1.049655 ,0.618305 ,0.235861 ,(0.344188),1.952257 ,,(0.079113),,,,,,,,,,,
1.000000 ,41819.000000 ,0.231979 ,0.229047 ,0.407727 ,0.250689 ,0.280601 ,0.228206 ,0.235772 ,0.224254 ,0.274732 ,0.757602 ,0.614846 ,0.238508 ,(0.274732),1.780100 ,,(0.071570),,,,,,,,,,,
1.000000 ,41820.000000 ,0.218767 ,0.220704 ,0.401078 ,0.250387 ,0.290092 ,0.233552 ,0.241189 ,0.230722 ,0.294123 ,0.833354 ,0.624284 ,0.231312 ,(0.294123),1.817267 ,,(0.072076),,,,,,,,,,,
1.000000 ,41821.000000 ,0.203788 ,0.205342 ,0.399862 ,0.246195 ,0.321412 ,0.256936 ,0.264005 ,0.254206 ,0.324813 ,0.962143 ,0.615701 ,0.237853 ,(0.324813),1.947295 ,,(0.070360),,,,,,,,,,,
1.000000 ,41822.000000 ,0.190003 ,0.185755 ,0.399468 ,0.239224 ,0.365182 ,0.289540 ,0.295395 ,0.286777 ,0.355343 ,1.102426 ,0.598856 ,0.250894 ,(0.355343),2.150508 ,,(0.063149),,,,,,,,,,,
1.000000 ,41823.000000 ,0.179934 ,0.174476 ,0.405996 ,0.235594 ,0.398848 ,0.317196 ,0.321415 ,0.312665 ,0.385817 ,1.256359 ,0.580285 ,0.265594 ,(0.385817),2.326944 ,,(0.063652),,,,,,,,,,,
1.000000 ,41824.000000 ,0.167685 ,0.163626 ,0.405377 ,0.231951 ,0.424866 ,0.336123 ,0.339218 ,0.331618 ,0.414775 ,1.417490 ,0.572187 ,0.272114 ,(0.414775),2.477452 ,,(0.064628),,,,,,,,,,,
1.000000 ,41825.000000 ,0.227439 ,0.218095 ,0.437294 ,0.230302 ,0.334456 ,0.279488 ,0.284578 ,0.268828 ,0.315698 ,0.922685 ,0.526652 ,0.310056 ,(0.315698),2.005063 ,,(0.091404),,,,,,,,,,,
1.000000 ,41826.000000 ,0.211117 ,0.202530 ,0.434684 ,0.226793 ,0.364326 ,0.302165 ,0.306214 ,0.291206 ,0.346186 ,1.058972 ,0.521742 ,0.314283 ,(0.346186),2.146269 ,,(0.089454),,,,,,,,,,,
1.000000 ,41827.000000 ,0.201586 ,0.195333 ,0.429153 ,0.227498 ,0.374421 ,0.307991 ,0.311903 ,0.298056 ,0.360794 ,1.128881 ,0.530109 ,0.307097 ,(0.360794),2.197039 ,,(0.086958),,,,,,,,,,,
1.000000 ,41828.000000 ,0.188537 ,0.180167 ,0.430355 ,0.225606 ,0.409794 ,0.335777 ,0.337933 ,0.324699 ,0.390727 ,1.282601 ,0.524233 ,0.312135 ,(0.390727),2.388645 ,,(0.081319),,,,,,,,,,,
1.000000 ,41829.000000 ,0.214704 ,0.218167 ,0.443400 ,0.229643 ,0.340453 ,0.286264 ,0.290856 ,0.274150 ,0.347507 ,1.065167 ,0.517914 ,0.317598 ,(0.347507),2.032384 ,,(0.108175),,,,,,,,,,,
1.000000 ,41830.000000 ,0.202006 ,0.201967 ,0.445204 ,0.228027 ,0.375846 ,0.315086 ,0.318048 ,0.301345 ,0.375763 ,1.203912 ,0.512186 ,0.322589 ,(0.375763),2.204339 ,,(0.101590),,,,,,,,,,,
1.000000 ,41831.000000 ,0.189913 ,0.185736 ,0.442662 ,0.224557 ,0.408860 ,0.340133 ,0.341537 ,0.325884 ,0.399555 ,1.330865 ,0.507288 ,0.326886 ,(0.399555),2.383291 ,,(0.093886),,,,,,,,,,,
1.000000 ,41832.000000 ,0.180745 ,0.172886 ,0.447120 ,0.223814 ,0.442309 ,0.368189 ,0.367276 ,0.351579 ,0.424255 ,1.473761 ,0.500569 ,0.332828 ,(0.424255),2.586212 ,,(0.087169),,,,,,,,,,,
1.000000 ,41833.000000 ,0.168525 ,0.159237 ,0.442365 ,0.216464 ,0.470624 ,0.387946 ,0.385522 ,0.371753 ,0.448264 ,1.624924 ,0.489333 ,0.342883 ,(0.448264),2.778031 ,,(0.085596),,,,,,,,,,,
1.000000 ,41834.000000 ,0.205392 ,0.201529 ,0.463310 ,0.236488 ,0.393752 ,0.336138 ,0.337104 ,0.317373 ,0.385699 ,1.255734 ,0.510430 ,0.324126 ,(0.385699),2.298978 ,,(0.095418),,,,,,,,,,,
1.000000 ,41835.000000 ,0.191833 ,0.186663 ,0.460308 ,0.231091 ,0.422964 ,0.358494 ,0.357871 ,0.339102 ,0.411683 ,1.399528 ,0.502035 ,0.331527 ,(0.411683),2.465989 ,,(0.093015),,,,,,,,,,,
1.000000 ,41836.000000 ,0.187871 ,0.184207 ,0.455201 ,0.223000 ,0.423819 ,0.357079 ,0.356756 ,0.338993 ,0.415709 ,1.422952 ,0.489892 ,0.342379 ,(0.415709),2.471134 ,,(0.099862),,,,,,,,,,,
1.000000 ,41837.000000 ,0.174903 ,0.170959 ,0.456468 ,0.220395 ,0.455047 ,0.382357 ,0.379859 ,0.362584 ,0.445959 ,1.609840 ,0.482828 ,0.348774 ,(0.445959),2.670041 ,,(0.097899),,,,,,,,,,,
1.000000 ,41838.000000 ,0.180759 ,0.176802 ,0.455186 ,0.223983 ,0.440489 ,0.370288 ,0.368887 ,0.351500 ,0.431526 ,1.518193 ,0.492070 ,0.340420 ,(0.431526),2.574548 ,,(0.096035),,,,,,,,,,,
1.000000 ,41839.000000 ,0.170508 ,0.163664 ,0.457918 ,0.222811 ,0.473395 ,0.397488 ,0.393534 ,0.376485 ,0.457348 ,1.685606 ,0.486574 ,0.345375 ,(0.457348),2.797914 ,,(0.089822),,,,,,,,,,,
1.000000 ,41840.000000 ,0.160508 ,0.151641 ,0.458477 ,0.220123 ,0.502913 ,0.420920 ,0.414599 ,0.398428 ,0.481383 ,1.856413 ,0.480118 ,0.351244 ,(0.481383),3.023442 ,,(0.085411),,,,,,,,,,,
1.000000 ,41841.000000 ,0.152956 ,0.143366 ,0.460896 ,0.219141 ,0.525485 ,0.439799 ,0.431325 ,0.415473 ,0.501651 ,2.013255 ,0.475468 ,0.355502 ,(0.501651),3.214827 ,,(0.082950),,,,,,,,,,,
1.000000 ,41842.000000 ,0.184833 ,0.176782 ,0.474358 ,0.213827 ,0.457008 ,0.391829 ,0.387758 ,0.366861 ,0.439211 ,1.566406 ,0.450773 ,0.378576 ,(0.439211),2.683293 ,,(0.107319),,,,,,,,,,,
1.000000 ,41843.000000 ,0.177949 ,0.170935 ,0.468423 ,0.212851 ,0.465292 ,0.395876 ,0.391652 ,0.372159 ,0.449392 ,1.632346 ,0.454399 ,0.375139 ,(0.449392),2.740359 ,,(0.105482),,,,,,,,,,,
1.000000 ,41844.000000 ,0.185425 ,0.180434 ,0.464778 ,0.212105 ,0.440697 ,0.374566 ,0.372433 ,0.353128 ,0.429640 ,1.506556 ,0.456359 ,0.373288 ,(0.429640),2.575882 ,,(0.110777),,,,,,,,,,,
1.000000 ,41845.000000 ,0.178870 ,0.169829 ,0.464796 ,0.211524 ,0.464790 ,0.393839 ,0.389953 ,0.371203 ,0.444215 ,1.598512 ,0.455090 ,0.374485 ,(0.444215),2.736851 ,,(0.102705),,,,,,,,,,,
1.000000 ,41846.000000 ,0.169784 ,0.158620 ,0.464457 ,0.209170 ,0.490849 ,0.414381 ,0.408481 ,0.390558 ,0.464608 ,1.735581 ,0.450355 ,0.378973 ,(0.464608),2.928111 ,,(0.098027),,,,,,,,,,,
1.000000 ,41847.000000 ,0.204228 ,0.193438 ,0.483769 ,0.210427 ,0.428719 ,0.372598 ,0.369941 ,0.346786 ,0.406311 ,1.368767 ,0.434974 ,0.393754 ,(0.406311),2.500905 ,,(0.116267),,,,,,,,,,,
1.000000 ,41848.000000 ,0.197636 ,0.184629 ,0.485636 ,0.209017 ,0.449086 ,0.390159 ,0.385819 ,0.362543 ,0.421501 ,1.457226 ,0.430399 ,0.398211 ,(0.421501),2.630330 ,,(0.112666),,,,,,,,,,,
